"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
15,"log_TRIG","RPAP1",0.42376994729772,0.123365708144127,0.215394317232187,0.468122012909118,0.886560168839753
11,"log_TRIG","PIDD1",0.414984640649106,0.828066276189975,0.596458553970209,0.468296567558477,0.967266576054242
17,"log_TRIG","DDX52",0.504386990085576,0.811822685250643,0.697630855903762,0.468413813921126,0.310322701585605
6,"log_TRIG","KIF6",0.464103127004084,0.490700942224403,0.680731771597498,0.468421363211566,0.575468961415792
19,"log_TRIG","MCOLN1",0.471764607267563,0.143312326892345,0.227711038162554,0.468637045241346,NA
10,"log_TRIG","ITIH2",0.487635037172223,0.939955623193515,0.696861306256346,0.46873169103992,0.325421476579078
14,"log_TRIG","GPR132",0.477781050628913,0.999789296469415,0.629544404741304,0.468738536546212,0.698060358079807
5,"log_TRIG","IL7R",0.499963146845069,0.848853685692272,0.708714756396269,0.468760985963887,0.140598032984449
5,"log_TRIG","C5orf38",0.50136102625676,0.94135007277433,0.700732097539396,0.46879095812454,0.131257285987384
6,"log_TRIG","DCDC2",0.513063287801258,0.147759308174734,0.241871949688292,0.468810809772842,0.225574075621488
3,"log_TRIG","RFC4",0.493092305983846,0.842236275667737,0.656126948870451,0.468827102947406,NA
22,"log_TRIG","NCAPH2",0.373709147948374,0.36509617924564,0.542797956507652,0.468869905293062,0.988293374450708
9,"log_TRIG","LCN8",0.476119991968972,0.435915352731987,0.592195338492898,0.468982290755707,NA
3,"log_TRIG","ZIC1",0.46616362246184,0.377223971447701,0.51992023284107,0.469093014814713,0.664669666154925
17,"log_TRIG","INCA1",0.453480816748571,0.212483881461355,0.332691474613286,0.46925411513452,0.855469900325706
11,"log_TRIG","OR5M11",0.49055932284609,0.179326144529569,0.258532477169786,0.469289865475661,0.614887220804606
17,"log_TRIG","RNF43",0.437077485568334,0.0127044145125493,0.0253281192539135,0.469375022033937,0.88331515932841
22,"log_TRIG","MMP11",0.523817784132115,0.875244758895689,0.674499619057173,0.469454944868233,0.110629856639806
2,"log_TRIG","TMEM247",0.445349323874907,0.623113922376254,0.633969937939507,0.469591194298626,0.822201998475863
22,"log_TRIG","TNFRSF13C",0.45912454667456,0.384131789497465,0.565231722647407,0.469668506060354,0.614601012184619
16,"log_TRIG","ZDHHC7",0.453636516312648,0.885316858606828,0.645553100693449,0.46967062830977,0.961895289920861
14,"log_TRIG","MAP4K5",0.445255550088252,0.977850679590067,0.635181369461405,0.469674257335523,0.745745402717085
20,"log_TRIG","RALGAPB",0.469408372075848,0.449701817617401,0.50574331578955,0.469752204553083,NA
6,"log_TRIG","VGLL2",0.480332655621457,0.428065543461821,0.583552700528723,0.469781326026604,NA
10,"log_TRIG","PAOX",0.479431589607725,0.68012041683078,0.688591046435566,0.470210982604472,0.415325628779537
3,"log_TRIG","TTC21A",0.431430727452495,0.319841675384711,0.503847814255035,0.470211393604378,0.867515599055306
10,"log_TRIG","TCTN3",0.447953925397887,0.12341563349633,0.193591910340538,0.470267233392746,0.718182154116268
21,"log_TRIG","KRTAP13-4",0.521808324917239,0.986452389935125,0.715679588103346,0.470280693277348,0.0715147824550269
16,"log_TRIG","DNAH3",0.454101469877543,0.105409861654675,0.184266285097619,0.470331041092296,0.701519023083439
6,"log_TRIG","FAM26E",0.525714025393661,0.502791291948982,0.673176611124414,0.470361910018033,0.300536953827441
2,"log_TRIG","MGAT4A",0.494984706202884,0.608171094434744,0.6888558227041,0.4703770185617,0.412371644771099
19,"log_TRIG","CD320",0.477365356691635,0.226273562710069,0.324686883459997,0.470389773063716,NA
8,"log_TRIG","FBXO43",0.447204300291722,0.207964103046581,0.299344212544678,0.470428614419262,0.736015414708329
22,"log_TRIG","P2RX6",0.499233462904678,0.762208837623348,0.685236118545669,0.470500235776934,0.361325430380086
1,"log_TRIG","CHRM3",0.453445476871146,0.267331867688888,0.396675010124845,0.470551714520854,0.835972683498388
19,"log_TRIG","TMEM91",0.431457139244207,0.132585049722646,0.212520049852745,0.470812165744038,0.885339429781115
5,"log_TRIG","KDM3B",0.468935306258661,0.821443131504804,0.666441935423426,0.471047142502207,0.550773090238439
