"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
1,"log_TRIG","CCDC27",0.601867057151097,0.448086352624471,0.644661166190499,0.646024679457822,0.918665008846584
6,"log_TRIG","POLH",0.689626414836654,0.609478645007007,0.787676316256738,0.646125538134694,0.190645240099065
19,"log_TRIG","ZNF43",0.624834287986372,0.737965120075916,0.803674650961075,0.646492185291966,0.751528084198831
16,"log_TRIG","TAOK2",0.645214594653099,0.705899417730315,0.835781009467545,0.64655362439833,0.626649327921647
11,"log_TRIG","FXYD2",0.723123988632328,0.470467699814097,0.622567634537336,0.64656403572454,0.254034819985158
12,"log_TRIG","DDX51",0.648111685064251,0.756805944646639,0.84550087771545,0.646646385273043,0.653209678401952
2,"log_TRIG","TMEM131",0.683141788517739,0.603718286219596,0.765703764732948,0.646686324462591,0.494780047226566
3,"log_TRIG","TP63",0.635717733676606,0.211073644068326,0.307132216038918,0.646746657870455,0.724751801881269
14,"log_TRIG","TINF2",0.653352987128779,0.614334318910127,0.770725025156803,0.646825037992387,0.726142025801247
12,"log_TRIG","A2ML1",0.653506877498884,0.403014783078115,0.606034356128149,0.646898661764365,1
5,"log_TRIG","TNIP1",0.666829370867713,0.838541993606514,0.806587385568824,0.647001134011068,0.567946339003195
19,"log_TRIG","PALM",0.664088814326249,0.175747866504747,0.276606595812093,0.647046386356046,0.558880836868504
6,"log_TRIG","PNLDC1",0.635633314424052,0.5083100668247,0.594043046945203,0.647166871670839,0.651662026095665
1,"log_TRIG","MAB21L3",0.622919162529178,0.504476451026842,0.64523052922082,0.647194227603788,0.750354813688206
8,"log_TRIG","KIAA0196",0.668766343035439,0.36817796728253,0.543783733574694,0.647443264183314,0.213446278243635
6,"log_TRIG","TAGAP",0.648001989454478,0.29357643311397,0.407756466188179,0.647549071999261,0.675229076150403
5,"log_TRIG","SLF1",0.64139335146048,0.364473479135475,0.523566295952183,0.647716716331555,0.709821691043407
15,"log_TRIG","ISLR",0.676955664138026,0.240131845973826,0.354966408488424,0.647723276706159,1
18,"log_TRIG","CDH7",0.666182646768749,0.320168522316367,0.448566047387708,0.647836989671503,0.419790323677513
3,"log_TRIG","P4HTM",0.627641586693626,0.349674859031446,0.495092614665302,0.647893236898136,0.739766170712461
17,"log_TRIG","FOXK2",0.707759351856523,0.965329667535044,0.880364703425111,0.647944784233364,0.074576590369492
17,"log_TRIG","FN3KRP",0.656703717635585,0.815620558142085,0.823122341029963,0.647974201754887,0.58456468832746
11,"log_TRIG","RASSF7",0.678419058499595,0.947944479174264,0.820688420825534,0.648110829140215,0.229139230866615
9,"log_TRIG","SLC2A6",0.619116067176245,0.51960487446874,0.65984404161563,0.648245483430962,0.814161066885871
3,"log_TRIG","ECE2",0.688643651109043,0.173564929561523,0.27971434972297,0.648362406681788,0.140594397773607
16,"log_TRIG","ABCC12",0.683309533586963,0.895187265088588,0.859877229390734,0.648621361936337,0.24992915705179
11,"log_TRIG","OR4D5",0.678764679198345,0.238231549141904,0.356670521255843,0.648909692633948,0.211264450158615
14,"log_TRIG","SETD3",0.703066454030354,0.480776680684048,0.618070677935098,0.648970077218066,0.180271674951784
8,"log_TRIG","CSGALNACT1",0.679770788763271,0.687248819238741,0.8312333494481,0.648995744227077,0.497960133842351
6,"log_TRIG","TJAP1",0.675382273079244,0.195477217549427,0.279325673908169,0.649066522189045,0.415381288478633
16,"log_TRIG","SLC5A11",0.698402121898988,0.449090333437017,0.581743900925159,0.649088395883211,0.427234641598848
9,"log_TRIG","LCN9",0.582084121517501,0.82716180987681,0.691046952242142,0.64919524157317,0.862327854825001
12,"log_TRIG","CCDC65",0.65246139814723,0.658068221596558,0.815577296218692,0.649305323574717,0.692701357387861
14,"log_TRIG","RPGRIP1",0.656333474006184,0.252685084142547,0.399345250573514,0.649511340476288,0.624228579911841
6,"log_TRIG","OOEP",0.600010987036236,0.861059712616551,0.739674848751118,0.649666804259963,0.824472304923414
19,"log_TRIG","S1PR5",0.653419308015838,0.929012292238341,0.830947710116063,0.649727139084947,0.458583345977934
6,"log_TRIG","GLP1R",0.657393365814573,0.730978148719267,0.839109347571652,0.649815679369287,0.536715364524503
8,"log_TRIG","ANK1",0.689362158555536,0.316659392262481,0.491281507646997,0.649844894185238,0.204028810508745
6,"log_TRIG","PSORS1C2",0.74490315326583,0.577566001004321,0.750430372940516,0.650019697536526,0.249471545502485
10,"log_TRIG","A1CF",0.637748903883593,0.6627772910238,0.800899983060168,0.650032408767968,0.720810491505587
2,"log_TRIG","TCF7L1",0.65893526559848,0.57712728565826,0.761911941576211,0.65015609449406,0.472138767836653
19,"log_TRIG","SELV",0.664736345531976,0.640790924627722,0.784730096940243,0.65015992068297,0.394939683793914
10,"log_TRIG","ZNF37A",0.653210935868263,0.839180685182016,0.794393999751759,0.650426516477647,0.699465762933243
8,"log_TRIG","MTBP",0.644583238920264,0.329934387466777,0.473440225698352,0.650481593826599,0.684102243563615
9,"log_TRIG","SURF6",0.658454261306211,0.532723791581019,0.662306811141526,0.65054192377115,0.642387075282674
2,"log_TRIG","MFSD2B",0.709727367297918,0.414393665505571,0.581171102049746,0.65067182854752,0.166736042986459
5,"log_TRIG","RASA1",0.661717481675129,0.220343388121756,0.330704790613958,0.650689516239619,0.437227651442838
2,"log_TRIG","TNFAIP6",0.630928234125969,0.863946409823503,0.751727766500962,0.650714736646558,0.792404490165324
2,"log_TRIG","MAP4K4",0.676000900543923,0.201637986117352,0.319527685714871,0.65079110608668,0.700504407056254
6,"log_TRIG","TSPYL4",0.682705763734124,0.535209725429282,0.728567825082937,0.650820191640722,0.151355661103528
9,"log_TRIG","RNF183",0.624177666464098,0.553074421649463,0.71506317282256,0.650851370466756,0.928018926773561
6,"log_TRIG","HIST1H4B",0.669530134532892,0.246262247084178,0.37385327684842,0.650920855757217,0.530610522117462
13,"log_TRIG","TSC22D1",0.672594937599467,0.510370370036833,0.707022275895908,0.650928429990189,0.253811930432688
16,"log_TRIG","CYBA",0.669495224718031,0.631613841322816,0.755395085334338,0.650986605364139,0.297997641370104
6,"log_TRIG","MTO1",0.697315345898682,0.353774623320795,0.523907373698264,0.651028736700887,0.196962298545832
11,"log_TRIG","C11orf40",0.646674316713265,0.878215804926387,0.781661348439191,0.651249181222779,0.640449121138561
19,"log_TRIG","ZNF17",0.651287003668822,0.542932494125382,0.735026162342736,0.651352136489351,0.713026998385687
5,"log_TRIG","LCP2",0.659347113131953,0.451773353939391,0.602986376442437,0.651468433582586,0.499118024437983
19,"log_TRIG","ZNF256",0.615153418328638,0.389895957921096,0.546500253333182,0.651508148410329,0.920560149242035
5,"log_TRIG","PCDHGB2",0.641628275890245,0.649056659570066,0.80642126914224,0.651551026246788,0.706479105597569
1,"log_TRIG","PALMD",0.626795925941375,0.305929442734087,0.455838386470354,0.651590680395259,0.819494356713254
6,"log_TRIG","SERINC1",0.654091054910113,0.36546682839218,0.487394126383674,0.651670999745914,0.484979773602997
8,"log_TRIG","FAM135B",0.707449160416637,0.299168563038181,0.447130807779249,0.651690573679571,0.0584618805578932
12,"log_TRIG","NOP2",0.691654629004814,0.593704121005531,0.785542298880872,0.651895666588552,0.18609728554713
9,"log_TRIG","C9orf114",0.660258413747422,0.479477913560498,0.645211966860656,0.651976099100724,0.336933638862041
19,"log_TRIG","MEIS3",0.664629472807549,0.877669150518607,0.817707119732365,0.652477653855483,1
7,"log_TRIG","SLC26A5",0.682364304782975,0.26941764946891,0.408678258413821,0.65270777886081,0.436878171515198
5,"log_TRIG","KIAA0141",0.638629756034898,0.805737256264566,0.713128158880022,0.65273071438658,0.667115485745715
4,"log_TRIG","THAP6",0.627097506126626,0.698288222409831,0.790752677066952,0.652879544343735,0.688389878540814
2,"log_TRIG","RGPD4",0.677162290461934,0.422990079037759,0.599846217209192,0.652880341951357,0.506708391296334
3,"log_TRIG","CCR5",0.669236045228391,0.454029528695129,0.592480793424419,0.65291005014421,0.588008934921957
11,"log_TRIG","CADM1",0.687030762306415,0.283340895888247,0.42444468209594,0.652976096324154,0.109296147872934
3,"log_TRIG","PCCB",0.661391065363427,0.721901295877509,0.808462455374,0.653072773311971,0.584772148430574
2,"log_TRIG","GGCX",0.634693207438205,0.409939990254845,0.57522414917268,0.653327054407075,0.781147893837768
16,"log_TRIG","PRRT2",0.69545668300887,0.44091061246472,0.569161391905802,0.653353086019436,0.16417196631723
22,"log_TRIG","ADRBK2",0.654300248121712,0.506190398222091,0.631371935648548,0.653385028706529,1
19,"log_TRIG","ZNF850",0.711508765907632,0.483355832340764,0.581525697378866,0.653464722802383,0.312663420622324
8,"log_TRIG","IDO1",0.621687761585246,0.875619278741314,0.750254329198994,0.653547398182291,0.670771593267597
17,"log_TRIG","MYH3",0.641761702147378,0.359091335242281,0.529886361741341,0.653724089288502,0.865690258488378
22,"log_TRIG","PLA2G6",0.682399192248682,0.13025073209999,0.214268648245664,0.65377104241196,0.279465172950933
9,"log_TRIG","NTNG2",0.68475046613307,0.455487761603373,0.634220097469006,0.653784650864812,0.154796362307619
10,"log_TRIG","PLEKHS1",0.64215257622015,0.958555493054637,0.789850850692402,0.654124529981141,0.838108785255473
19,"log_TRIG","PLIN5",0.59742993558884,0.781465136213166,0.785198408824508,0.654410620484476,0.939233437749551
12,"log_TRIG","APOLD1",0.667491682092467,0.577462141992631,0.740042396669819,0.654433667114902,0.719365561269572
11,"log_TRIG","OLFML1",0.67438267453493,0.53233761709107,0.73109506084014,0.654501680116499,0.288191995146907
4,"log_TRIG","ZNF595",0.625377008617089,0.376139235048153,0.552832412896081,0.654505938808366,0.860391533530005
18,"log_TRIG","MPPE1",0.630249515947143,0.54328926757329,0.721073219520212,0.654557165034316,0.884344214911249
1,"log_TRIG","CNN3",0.667360913575102,0.908424375353757,0.801915859721873,0.654596167026905,0.376060709265149
11,"log_TRIG","OR2D2",0.693473199704468,0.912899995817375,0.833761841009119,0.654598095617643,0.412551865664632
11,"log_TRIG","TRPM5",0.708795174606561,0.615201067154515,0.806963762063824,0.654704433038269,0.096199105996254
3,"log_TRIG","EEFSEC",0.705215310426062,0.349548141360497,0.492139708601995,0.654711580783885,0.307919856088369
21,"log_TRIG","ICOSLG",0.657772432319023,0.342733225428215,0.485529546266795,0.654787783777815,1
17,"log_TRIG","NTN1",0.71870448922777,0.890505566923988,0.826246927455353,0.654939155746076,0.316087341903088
19,"log_TRIG","ZNF257",0.632531150037254,0.901804953949665,0.792969393301738,0.654954575939471,0.749139221433749
19,"log_TRIG","LPAR2",0.631933750424654,0.476506679737378,0.610685145209405,0.654955007178614,0.767250973159764
1,"log_TRIG","ARHGAP30",0.655548803368117,0.500378929089942,0.714161149510816,0.654988403209361,0.540277858042299
1,"log_TRIG","RSC1A1",0.66449687671123,0.457751148584781,0.624290090195147,0.655012644111673,0.3759046158664
