"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
7,"log_HDL","ZNF862",0.927084207449029,0.891654011703523,1,0.954262319678173,0.658144115246282
4,"log_HDL","STIM2",0.929181402158913,0.726508120322448,0.886637244997725,0.954317562850416,0.683943553762063
2,"log_HDL","WIPF1",0.941637826673674,0.939559972231788,1,0.954395735273838,0.489376946109689
20,"log_HDL","KIAA1755",0.887374269816259,0.984139274015902,1,0.954950269771863,0.43887296180173
3,"log_HDL","PLCD1",0.951833260015446,0.629980458752619,0.821799606304208,0.955115894604181,0.578231975463486
1,"log_HDL","CFAP45",0.945489713900684,0.975589707702839,1,0.955249153594897,0.750616935436972
5,"log_HDL","ERAP1",0.93938532664216,0.546943753497179,0.741000288334653,0.955397977165321,0.382608022816365
3,"log_HDL","IL17RC",0.9479361743377,0.863326713760063,1,0.9554465194802,0.67498803955841
4,"log_HDL","FAM53A",0.936473438889441,0.889252450554031,1,0.955821188730103,0.714089888212398
1,"log_HDL","OLFM3",0.950401181259566,0.678658083408667,0.841208380386291,0.955929300674314,0.514406410748455
1,"log_HDL","WDR64",0.948388728149764,0.671104166809636,0.845748293720136,0.955999452500285,0.600283579789226
16,"log_HDL","CLDN9",0.936420707347604,0.872294748169231,1,0.956060020644779,0.265642049973942
17,"log_HDL","MYO1C",0.951553609857685,0.573085667838481,0.787259955645926,0.95610804640329,0.642357000437232
2,"log_HDL","ZFP36L2",0.945997578094582,0.789510963696808,1,0.956149094121407,0.712140700203848
19,"log_HDL","ZNF28",0.941224308064465,0.855465090282652,1,0.956349163445019,0.393813799886953
9,"log_HDL","ABCA2",0.944755717874092,0.944379282950474,1,0.95649721646085,0.777783007947397
12,"log_HDL","OGFOD2",1,0.747019615206527,0.836836273932867,0.956717632736232,0.520201656595578
17,"log_HDL","CCDC137",0.939670150335892,0.988427661737332,1,0.956858020826414,0.554968142869901
5,"log_HDL","GPR150",0.884607042465594,0.697997129692792,0.830569890874774,0.957011186494431,0.798482715247914
15,"log_HDL","RORA",0.958246616166201,0.867912117142505,1,0.957031895916737,0.56406737251749
14,"log_HDL","COCH",0.967087948797418,0.709295418197979,0.839355579167896,0.957934156447625,2.03795455132112e-176
7,"log_HDL","SLC12A9",0.943492376938653,0.935230838329256,1,0.958259367392665,0.381760342875797
2,"log_HDL","GALNT14",0.960682770383901,0.572558467653074,0.769126841015657,0.958295690834446,0.235607457557375
17,"log_HDL","CBX2",0.932629142761291,0.478669992235797,0.660510625400164,0.958387578738924,0.745786256959256
11,"log_HDL","NUMA1",0.940253605432931,0.967588001175346,1,0.958533041549902,0.510953784250179
11,"log_HDL","NAV2",0.957916825658967,0.260580978568742,0.427173881629264,0.958538986114172,0.413804245480061
